"Competitor.Name","Address","City","State","ZIP","Full.Address","lon","lat","geoAddress"
"Rent-A-Center","131 Commerce Ave","LaGrange","GA",30241,"131 Commerce Ave, LaGrange, GA, 30241",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","6628 Hwy 85","Riverdale","GA",30247,"6628 Hwy 85, Riverdale, GA, 30247",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","127 Willow Ln","McDonough","GA",30253,"127 Willow Ln, McDonough, GA, 30253",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","222 Bullsboro Dr","Newnan","GA",30263,"222 Bullsboro Dr, Newnan, GA, 30263",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","7028 Hwy 85","Riverdale","GA",30274,"7028 Hwy 85, Riverdale, GA, 30274",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1021 Hwy 19 N","Thomaston","GA",30286,"1021 Hwy 19 N, Thomaston, GA, 30286",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4720-8 Jonesboro Rd","Union City","GA",30291,"4720-8 Jonesboro Rd, Union City, GA, 30291",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4865 Jonesboro Rd","Forest Park","GA",30297,"4865 Jonesboro Rd, Forest Park, GA, 30297",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","853 Oak St SW","Atlanta","GA",30310,"853 Oak St SW, Atlanta, GA, 30310",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2024 Campbellton Rd SW","Atlanta","GA",30311,"2024 Campbellton Rd SW, Atlanta, GA, 30311",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3050 Martin Luther King Jr Dr SW","Atlanta","GA",30311,"3050 Martin Luther King Jr Dr SW, Atlanta, GA, 30311",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2177 W Broad St","Athens","GA",30606,"2177 W Broad St, Athens, GA, 30606",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","131 Walmart Dr","Hartwell","GA",30643,"131 Walmart Dr, Hartwell, GA, 30643",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","39 E May St","Winder","GA",30680,"39 E May St, Winder, GA, 30680",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","201 W Belmont Dr","Calhoun","GA",30701,"201 W Belmont Dr, Calhoun, GA, 30701",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","504 Gi Maddox Pkwy","Chatsworth","GA",30705,"504 Gi Maddox Pkwy, Chatsworth, GA, 30705",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2535 E Walnut Ave","Dalton","GA",30721,"2535 E Walnut Ave, Dalton, GA, 30721",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","797 Battlefield Pkwy","Fort Oglethorpe","GA",30724,"797 Battlefield Pkwy, Fort Oglethorpe, GA, 30724",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","103 Mize St","LaFayette","GA",30728,"103 Mize St, LaFayette, GA, 30728",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","11608 Hwy 27","Summerville","GA",30747,"11608 Hwy 27, Summerville, GA, 30747",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3205 Deans Bridge Rd","Augusta","GA",30906,"3205 Deans Bridge Rd, Augusta, GA, 30906",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2115 Windsor Spring Rd","Augusta","GA",30906,"2115 Windsor Spring Rd, Augusta, GA, 30906",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2720 Peach Orchard Rd","Augusta","GA",30906,"2720 Peach Orchard Rd, Augusta, GA, 30906",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2803 Wrightsboro Rd","Augusta","GA",30909,"2803 Wrightsboro Rd, Augusta, GA, 30909",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2103 Veterans Blvd","Dublin","GA",31021,"2103 Veterans Blvd, Dublin, GA, 31021",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2295 Hwy 341","Fort Valley","GA",31030,"2295 Hwy 341, Fort Valley, GA, 31030",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2600 N Columbia St","Milledgeville","GA",31061,"2600 N Columbia St, Milledgeville, GA, 31061",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2201 Watson Blvd","Warner Robins","GA",31093,"2201 Watson Blvd, Warner Robins, GA, 31093",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2475 Pio Nono Ave","Macon","GA",31206,"2475 Pio Nono Ave, Macon, GA, 31206",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1741 Shurling Dr","Macon","GA",31211,"1741 Shurling Dr, Macon, GA, 31211",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","605 E 1st St","Hinesville","GA",31313,"605 E 1st St, Hinesville, GA, 31313",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","107 W Hendry St","Hinesville","GA",31313,"107 W Hendry St, Hinesville, GA, 31313",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","103 W Gen Screven Way","Hinesville","GA",31313,"103 W Gen Screven Way, Hinesville, GA, 31313",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1900 E Victory Dr","Savannah","GA",31404,"1900 E Victory Dr, Savannah, GA, 31404",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","36 E De Renne Ave","Savannah","GA",31405,"36 E De Renne Ave, Savannah, GA, 31405",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","49 W Montgomery Crossroads","Savannah","GA",31406,"49 W Montgomery Crossroads, Savannah, GA, 31406",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","109 Minis Ave","Garden City","GA",31408,"109 Minis Ave, Garden City, GA, 31408",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","5910 Ogeechee Rd","Douglasville","GA",31419,"5910 Ogeechee Rd, Douglasville, GA, 31419",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","808 Memorial Dr","Waycross","GA",31501,"808 Memorial Dr, Waycross, GA, 31501",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1919 Glynn Ave","Brunswick","GA",31520,"1919 Glynn Ave, Brunswick, GA, 31520",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","433 S Peterson Ave","Douglas","GA",31533,"433 S Peterson Ave, Douglas, GA, 31533",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","792 N 1st St","Jesup","GA",31545,"792 N 1st St, Jesup, GA, 31545",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1104 N Ashley St","Valdosta","GA",31601,"1104 N Ashley St, Valdosta, GA, 31601",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","100 S Slappey Blvd","Albany","GA",31701,"100 S Slappey Blvd, Albany, GA, 31701",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","313 S Slappey Blvd","Albany","GA",31701,"313 S Slappey Blvd, Albany, GA, 31701",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","105 N Prince St","Americus","GA",31709,"105 N Prince St, Americus, GA, 31709",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","115 Talmadge Rd","Moultrie","GA",31768,"115 Talmadge Rd, Moultrie, GA, 31768",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1892 Hwy 82 W","TiForton","GA",31794,"1892 Hwy 82 W, TiForton, GA, 31794",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3759 Victory Dr","Columbus","GA",31903,"3759 Victory Dr, Columbus, GA, 31903",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4519 Woodruff Rd","Columbus","GA",31904,"4519 Woodruff Rd, Columbus, GA, 31904",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4805-B Buena Vista Rd","Columbus","GA",31907,"4805-B Buena Vista Rd, Columbus, GA, 31907",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1408 Tallahassee Hwy","Bainbridge","GA",39819,"1408 Tallahassee Hwy, Bainbridge, GA, 39819",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","188 Midland Blvd","Shelbyville","KY",40065,"188 Midland Blvd, Shelbyville, KY, 40065",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","314 N Dixie Blvd","Radcliff","KY",40160,"314 N Dixie Blvd, Radcliff, KY, 40160",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2731 W Broadway","Louisville","KY",40211,"2731 W Broadway, Louisville, KY, 40211",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4921 Dixie Hwy","Louisville","KY",40216,"4921 Dixie Hwy, Louisville, KY, 40216",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3919 7th St Rd","Louisville","KY",40216,"3919 7th St Rd, Louisville, KY, 40216",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","7106 Preston Hwy","Louisville","KY",40219,"7106 Preston Hwy, Louisville, KY, 40219",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3099-L Breckenridge Ln","Louisville","KY",40220,"3099-L Breckenridge Ln, Louisville, KY, 40220",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1511 Paris Pike Space M","Georgetown","KY",40324,"1511 Paris Pike Space M, Georgetown, KY, 40324",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1264 Anderson Crossing Dr","Lawrenceburg","KY",40342,"1264 Anderson Crossing Dr, Lawrenceburg, KY, 40342",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","248 Kroger Ctr","Morehead","KY",40351,"248 Kroger Ctr, Morehead, KY, 40351",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","856 Indian Mound Dr","Mount Sterling","KY",40353,"856 Indian Mound Dr, Mount Sterling, KY, 40353",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1023 N Main St","Nicholasville","KY",40356,"1023 N Main St, Nicholasville, KY, 40356",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","221 Letton Dr","Paris","KY",40391,"221 Letton Dr, Paris, KY, 40391",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1966 Bypass Rd","Winchester","KY",40391,"1966 Bypass Rd, Winchester, KY, 40391",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1560 Hustonville Rd","Danville","KY",40422,"1560 Hustonville Rd, Danville, KY, 40422",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","674 Eastern Bypass","Richmond","KY",40475,"674 Eastern Bypass, Richmond, KY, 40475",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1429 Village Dr","Lexington","KY",40504,"1429 Village Dr, Lexington, KY, 40504",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","122 E New Circle Rd","Lexington","KY",40505,"122 E New Circle Rd, Lexington, KY, 40505",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3178 Richmond Rd","Lexington","KY",40509,"3178 Richmond Rd, Lexington, KY, 40509",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","363 Versailles Rd","Frankfort","KY",40601,"363 Versailles Rd, Frankfort, KY, 40601",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1019 Cumberland Falls Hwy","Corbin","KY",40701,"1019 Cumberland Falls Hwy, Corbin, KY, 40701",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","104 S Plaza","London","KY",40741,"104 S Plaza, London, KY, 40741",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","965 S Hwy 25 W","Williamsburg","KY",40769,"965 S Hwy 25 W, Williamsburg, KY, 40769",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","241 Parkway Plaza","Barbourville","KY",40906,"241 Parkway Plaza, Barbourville, KY, 40906",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","301 Manchester Square Shopping Center","Manchester","KY",40962,"301 Manchester Square Shopping Center, Manchester, KY, 40962",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","317 N 12th St","Middlesboro","KY",40965,"317 N 12th St, Middlesboro, KY, 40965",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1907 US Hwy 227","Carrolloton","KY",41008,"1907 US Hwy 227, Carrolloton, KY, 41008",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1612 Madison Ave","Covington","KY",41011,"1612 Madison Ave, Covington, KY, 41011",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1050 US Hwy 27","Cynthiana","KY",41031,"1050 US Hwy 27, Cynthiana, KY, 41031",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","7850 US 42","Florence","KY",41042,"7850 US 42, Florence, KY, 41042",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","7275 Turfway Rd","Florence","KY",41042,"7275 Turfway Rd, Florence, KY, 41042",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","711 Martin Luther King Jr Blvd","Ashland","KY",41101,"711 Martin Luther King Jr Blvd, Ashland, KY, 41101",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1550 Hwy 15 S","Jackson","KY",41339,"1550 Hwy 15 S, Jackson, KY, 41339",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","244 Cassidy Blvd","Pikeville","KY",41501,"244 Cassidy Blvd, Pikeville, KY, 41501",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","51 Glynview Plaza","Prestonburg","KY",41653,"51 Glynview Plaza, Prestonburg, KY, 41653",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","66 Daniel Boone Plaza","Hazard","KY",41701,"66 Daniel Boone Plaza, Hazard, KY, 41701",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3216 Irwin Cobb Dr","Paducah","KY",42003,"3216 Irwin Cobb Dr, Paducah, KY, 42003",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","710 N 12th St","Murray","KY",42071,"710 N 12th St, Murray, KY, 42071",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","600 US 31W Byp","Bowling Green","KY",42101,"600 US 31W Byp, Bowling Green, KY, 42101",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","804 Campbell Ln","Bowling Green","KY",42104,"804 Campbell Ln, Bowling Green, KY, 42104",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2945 Scottsville Rd","Bowling Green","KY",42104,"2945 Scottsville Rd, Bowling Green, KY, 42104",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","426 N Main St","Franklin","KY",42134,"426 N Main St, Franklin, KY, 42134",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2379 Happy Valley Rd","Glasgow","KY",42141,"2379 Happy Valley Rd, Glasgow, KY, 42141",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","228 S L Roger Wells Blvd","Glasgow","KY",42141,"228 S L Roger Wells Blvd, Glasgow, KY, 42141",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2775 Fort Campbell Blvd","Hopkinsville","KY",42240,"2775 Fort Campbell Blvd, Hopkinsville, KY, 42240",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4165 Fort Campbell Blvd","Hopkinsville","KY",42240,"4165 Fort Campbell Blvd, Hopkinsville, KY, 42240",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","125 Sam Walton","Russellville","KY",42276,"125 Sam Walton, Russellville, KY, 42276",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2865 W Parrish Ave","Owensboro","KY",42301,"2865 W Parrish Ave, Owensboro, KY, 42301",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2606 Zion Rd","Henderson","KY",42420,"2606 Zion Rd, Henderson, KY, 42420",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","370 S Hwy 27","Somerset","KY",42501,"370 S Hwy 27, Somerset, KY, 42501",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","149 Towne Dr","Elizabethtown","KY",42701,"149 Towne Dr, Elizabethtown, KY, 42701",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","304 Campbellsville Bypass","Campbellsville","KY",42718,"304 Campbellsville Bypass, Campbellsville, KY, 42718",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","360 S Main St","Leitchfield","KY",42754,"360 S Main St, Leitchfield, KY, 42754",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","6609 Airline Hwy","Metairie","LA",70003,"6609 Airline Hwy, Metairie, LA, 70003",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","8309 W Judge Perez Dr","Chalmette","LA",70043,"8309 W Judge Perez Dr, Chalmette, LA, 70043",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","91 Westbank Expy","Gretna","LA",70053,"91 Westbank Expy, Gretna, LA, 70053",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4041 Williams Blvd","Kenner","LA",70065,"4041 Williams Blvd, Kenner, LA, 70065",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","150 Belle Terre Blvd","La Place","LA",70068,"150 Belle Terre Blvd, La Place, LA, 70068",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4899 West Bank Expy","Marrero","LA",70072,"4899 West Bank Expy, Marrero, LA, 70072",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1090 Westbank Expy","Westwego","LA",70094,"1090 Westbank Expy, Westwego, LA, 70094",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1320 N Broad St","New Orleans","LA",70119,"1320 N Broad St, New Orleans, LA, 70119",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4800 Chef Menteur Hwy","New Orleans","LA",70126,"4800 Chef Menteur Hwy, New Orleans, LA, 70126",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","421 W Tunnel Blvd","Houma","LA",70360,"421 W Tunnel Blvd, Houma, LA, 70360",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4876 Hwy One","Raceland","LA",70394,"4876 Hwy One, Raceland, LA, 70394",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2420 W Thomas St","Hammond","LA",70401,"2420 W Thomas St, Hammond, LA, 70401",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","192 Gause Blvd West","Slidell","LA",70460,"192 Gause Blvd West, Slidell, LA, 70460",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1215 NW Evangeline Thruway","Lafayette","LA",70501,"1215 NW Evangeline Thruway, Lafayette, LA, 70501",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1506 Center St","New Iberia","LA",70560,"1506 Center St, New Iberia, LA, 70560",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","927 Cresswell Ln","Opelousas","LA",70570,"927 Cresswell Ln, Opelousas, LA, 70570",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3635 Ryan St","Lake Charles","LA",70605,"3635 Ryan St, Lake Charles, LA, 70605",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1018 N Pine St","Deridder","LA",70634,"1018 N Pine St, Deridder, LA, 70634",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","806 Main St","Baker","LA",70714,"806 Main St, Baker, LA, 70714",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2314 S Range Ave","Denham Springs","LA",70726,"2314 S Range Ave, Denham Springs, LA, 70726",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","328 W Hwy 30","Gonzales","LA",70737,"328 W Hwy 30, Gonzales, LA, 70737",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","4065 Florida Blvd","Baton Rouge","LA",70806,"4065 Florida Blvd, Baton Rouge, LA, 70806",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1919 N Market St","Shreveport","LA",71107,"1919 N Market St, Shreveport, LA, 71107",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2746 W 70th St","Shreveport","LA",71108,"2746 W 70th St, Shreveport, LA, 71108",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2600 Waggoner Ave","Shreveport","LA",71108,"2600 Waggoner Ave, Shreveport, LA, 71108",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3725 Jewella Ave","Shreveport","LA",71109,"3725 Jewella Ave, Shreveport, LA, 71109",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3125 E Texas St","Bossier City","LA",71111,"3125 E Texas St, Bossier City, LA, 71111",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1954 Louisville Ave","Monroe","LA",71201,"1954 Louisville Ave, Monroe, LA, 71201",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","827 W California Ave","Ruston","LA",71270,"827 W California Ave, Ruston, LA, 71270",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","3426 Cypress St","West Monroe","LA",71291,"3426 Cypress St, West Monroe, LA, 71291",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","400 Bolton Ave","Alexandria","LA",71301,"400 Bolton Ave, Alexandria, LA, 71301",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","2414 S 5th St","Leesville","LA",71446,"2414 S 5th St, Leesville, LA, 71446",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","929 Keyser Ave","Natchitoches","LA",71457,"929 Keyser Ave, Natchitoches, LA, 71457",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","620 S State St+C2499","Clarksdale","MS",38614,"620 S State St+C2499, Clarksdale, MS, 38614",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
"Rent-A-Center","1694 Crescent Meadows Dr","Holly Springs","MS",38635,"1694 Crescent Meadows Dr, Holly Springs, MS, 38635",-86.5047475,34.3449362,"1537 n brindlee mountain pkwy, arab, al 35016, usa"
